id,title,year,type,num_subscription_services,has_subscription,exclusive,rent_buy_only,cinema_only,subscription_services,monetization_types
ts425210,NCIS: Tony & Ziva,2025,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts471042,Nice to Not Meet You,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts426068,Nan hong,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts487759,Pernikahan Dini Gen Z,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts441142,The Summer Hikaru Died,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts459375,There's No Freaking Way I'll Be Your Lover! Unless...,2025,show,2,true,false,false,false,Amazon Prime Video|Rakuten Viki,ADS|FLATRATE
ts447933,The Divorce Insurance,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts425670,Diary of a Ditched Girl,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts491137,Just Alice,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts465470,Tastefully Yours,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts400302,Love Scout,2025,show,1,true,true,false,false,Rakuten Viki,ADS|FLATRATE
ts450197,The Fragrant Flower Blooms with Dignity,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts426366,FOREVER,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts471754,Harmony Secret,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts485137,Cinderella Closet,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts465450,The Lady's Companion,2025,show,1,true,true,false,false,Netflix,FLATRATE
tm600251,Grainne Uaile: The Movie,2025,movie,0,false,false,false,false,,
tm476992,Munch i helvete,2025,movie,1,true,true,false,false,GuideDoc,FLATRATE
tm424293,Behind a Portrait. The Italian Treasures from Accademia Carrara,2025,movie,0,false,false,false,false,,FREE
tm199113,The Repairman,2025,movie,2,true,false,false,false,Amazon Prime Video|Runtime,ADS|BUY|FLATRATE|FREE|RENT
tm545046,Hunting The Stone: Suiseki in the West,2025,movie,0,false,false,false,false,,ADS|FREE
tm1358394,F1,2025,movie,1,true,true,false,false,Apple TV+,BUY|CINEMA|FLATRATE
tm1303572,Superman,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1584952,Warfare,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1618213,Primitive War,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1421681,Relay,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1624600,Dead of Winter,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1468910,TRON: Ares,2025,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm839627,The Fantastic 4: First Steps,2025,movie,1,true,true,false,false,Disney+,BUY|CINEMA|FLATRATE|RENT
tm1584967,The Smashing Machine,2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1628731,Magellan,2025,movie,1,true,true,false,false,Criterion Channel,BUY|FLATRATE|RENT
tm1960383,DRAGN,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|CINEMA|FLATRATE|FREE|RENT
tm1656834,Xeno,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1649740,Ice Road: Vengeance,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
ts433871,The Pitt,2025,show,1,true,true,false,false,Max,FLATRATE
ts413258,The Count of Monte Cristo,2025,show,0,false,false,true,false,,BUY|FLATRATE
ts413259,Spartacus: House of Ashur,2025,show,1,true,true,false,false,Starz,BUY|FLATRATE
ts449535,Robin Hood,2025,show,1,true,true,false,false,MGM+,BUY|FLATRATE
ts404390,The Eternaut,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts429857,Last Samurai Standing,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts399820,Mercy for None,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts435734,Pssica,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts408302,Top Guns: The Next Generation,2025,show,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE
ts451589,Sandokan,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts361081,Sakamoto Days,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts461160,Public Disorder,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts409302,Trigger,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts404617,Butterfly,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts394585,The Bondsman,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts460688,Mobile Suit Gundam GQuuuuuuX,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1658922,Virgin Punk: Clockwork Girl,2025,movie,0,false,false,false,true,,CINEMA
tm1620730,Predator: Killer of Killers,2025,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1437000,Butterfly,2025,movie,0,false,false,false,false,,
tm1495609,Boys Go to Jupiter,2025,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1495624,The Thinking Game,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE|RENT
tm1588108,"Hoops, Hopes & Dreams",2025,movie,1,true,true,false,false,Hulu,FLATRATE
tm1556221,Mahavatar Narsimha,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1612039,Batman Ninja vs. Yakuza League,2025,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1409564,The Witcher: Sirens of the Deep,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1626242,100 METERS,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1342668,Batman Azteca: Choque de Imperios,2025,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1591913,Lost in Starlight,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1851882,JUJUTSU KAISEN: Execution,2025,movie,0,false,false,false,true,,CINEMA
tm307466,Sanatorium Under the Sign of the Hourglass,2025,movie,2,true,false,false,false,Night Flight Plus|OVID,BUY|FLATRATE|FREE|RENT
tm1516216,Mononoke the Movie: Chapter II - The Ashes of Rage,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1924828,Stranger Things: Fireplace,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1924842,Wednesday: Fireplace,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1499495,Prep & Landing: The Snowball Protocol,2025,movie,1,true,true,false,false,Disney+,FLATRATE
tm1511072,Versailles no bara,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1225925,Marcel et Monsieur Pagnol,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
ts457763,Long Story Short,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts407888,Women Wearing Shoulder Pads,2025,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE
ts422903,New PANTY & STOCKING with GARTERBELT,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts437605,"Haha, You Clowns",2025,show,1,true,true,false,false,Max,ADS|BUY|FLATRATE
ts462221,City the Animation,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts502882,Fortnite x the Simpsons,2025,show,0,false,false,false,false,,
ts407466,Hero Without a Class: Who Even Needs Skills?!,2025,show,1,true,true,false,false,Hidive,FLATRATE
ts471712,Takopi's Original Sin,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts459902,Hell Teacher: Jigoku Sensei Nube,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts471074,A Star Brighter than the Sun,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1586260,Sentimental Value,2025,movie,1,true,true,false,false,Hulu,BUY|CINEMA|FLATRATE|RENT
tm1659759,I Swear,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1573558,Train Dreams,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1663871,The Testament of Ann Lee,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|RENT
tm1573604,Omaha,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1605610,Resurrection,2025,movie,1,true,true,false,false,Criterion Channel,BUY|FLATRATE|RENT
ts393161,Pluribus,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts422921,Amadeus,2025,show,1,true,true,false,false,Starz,FLATRATE
ts440423,Doc,2025,show,4,true,false,false,false,Disney+|FOX One|Hulu|Netflix,BUY|FLATRATE|FREE
ts422212,House of David,2025,show,2,true,false,false,false,Amazon Prime Video|Wonder Project,BUY|FLATRATE
ts495118,The Forsytes,2025,show,0,false,false,true,false,,BUY|FLATRATE
ts361169,Outlander: Blood of My Blood,2025,show,1,true,true,false,false,Starz,ADS|BUY|FLATRATE|FREE
tm1613945,Sound of Falling,2025,movie,1,true,true,false,false,MUBI,BUY|CINEMA|FLATRATE|RENT
tm1664581,Palestine 36,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1615879,Eleanor the Great,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1571368,2000 Meters to Andriivka,2025,movie,1,true,true,false,false,PBS Documentaries,BUY|CINEMA|FLATRATE|RENT
tm1608209,Armed Only with a Camera: The Life and Death of Brent Renaud,2025,movie,1,true,true,false,false,Max,FLATRATE
tm1610864,The Last Breath of War,2025,movie,1,true,true,false,false,Amazon Prime Video,BUY|FLATRATE|FREE|RENT
tm1480657,Amrum,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1512572,Don't Let's Go to the Dogs Tonight,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1666528,The Tank,2025,movie,1,true,true,false,false,Amazon Prime Video,FLATRATE
tm1653579,Beast of War,2025,movie,2,true,false,false,false,AMC+|Shudder,BUY|CINEMA|FLATRATE|RENT
tm1670755,Love+War,2025,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1625406,Put Your Soul on Your Hand and Walk,2025,movie,1,true,true,false,false,Kino Film Collection,BUY|CINEMA|FLATRATE|FREE|RENT
tm1573428,Atropia,2025,movie,1,true,true,false,false,MUBI,BUY|CINEMA|FLATRATE|RENT
tm1577218,The World Will Tremble,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1441440,My Dead Friend Zoe,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1661970,Gold Rush Gang,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1665943,Prisoner of War,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|RENT
tm1519815,All the Lost Ones,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm949498,Words of War,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|RENT
tm1579755,Laws of Man,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1376291,William Tell,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|FREE|RENT
tm1477837,Valiant One,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|CINEMA|FLATRATE|RENT
tm1669871,120 Bahadur,2025,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1623693,"13 Days, 13 Nights",2025,movie,0,false,false,false,false,,BUY|CINEMA|FREE|RENT
tm1332577,Emergency,2025,movie,1,true,true,false,false,Netflix,CINEMA|FLATRATE
tm1393414,Sky Force,2025,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1560530,Legends of the Condor Heroes: The Gallants,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1909657,Contamination,2025,movie,0,false,false,true,false,,BUY|FREE|RENT
tm1903833,Escobank,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE|FREE|RENT
tm1609265,War in the USA,2025,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm1508103,Creation of the Gods II: Demon Force,2025,movie,0,false,false,false,true,,CINEMA
tm1638003,Book of Joshua: Walls of Jericho,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|FLATRATE|FREE|RENT
tm1900228,Timur,2025,movie,1,true,true,false,false,Midnight Pulp,BUY|FLATRATE|RENT
tm1922335,Gezhi Town,2025,movie,0,false,false,false,true,,CINEMA
tm1874304,The War Between,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FREE|RENT
tm1536723,731,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1650636,Dead to Rights,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|FREE|RENT
tm1901532,Escape from the Outland,2025,movie,0,false,false,false,true,,CINEMA
tm1612248,The Codes of War,2025,movie,0,false,false,true,false,,ADS|BUY|FREE|RENT
tm1647221,Dongji Rescue,2025,movie,1,true,true,false,false,Hi-YAH,ADS|BUY|CINEMA|FLATRATE|RENT
tm1488592,Putin,2025,movie,0,false,false,false,false,,ADS|BUY|CINEMA|RENT
tm1518189,Ei koskaan yksin,2025,movie,0,false,false,false,false,,
tm1559516,Før mørket,2025,movie,0,false,false,false,false,,
ts506368,The American Revolution,2025,show,1,true,true,false,false,PBS Documentaries,BUY|FLATRATE|FREE
ts466239,Surviving Black Hawk Down,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts374162,Zero Day,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts438143,The Vendetta of An,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts344044,Chief of War,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts473467,Turning Point: The Vietnam War,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts397792,Boots,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts431360,Hostage,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts434007,The Eastern Gate,2025,show,1,true,true,false,false,Max,FLATRATE
ts442005,Trespasses,2025,show,0,false,false,false,false,,
ts466640,Liberation: D-Day to Berlin,2025,show,1,true,true,false,false,Paramount+,BUY|FLATRATE
ts436935,Leviathan,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts478547,The Echoes of Survivors: Inside Korea's Tragedies,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts125626,Carême,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts479288,The Sound and the Fury,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|BUY|FLATRATE
ts468456,Miss Governor,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts447839,Rise of the Raven,2025,show,0,false,false,false,false,,
ts413758,Legend of the Female General,2025,show,1,true,true,false,false,Rakuten Viki,ADS|FLATRATE
ts435344,Teogonia,2025,show,1,true,true,false,false,Crunchyroll,BUY|FLATRATE
ts466104,A Life's Worth,2025,show,0,false,false,true,false,,BUY|FLATRATE|RENT
ts476782,Mayasabha: Rise of the Titans,2025,show,0,false,false,false,false,,FLATRATE
ts446854,Dangerous Truth,2025,show,0,false,false,false,false,,FLATRATE
ts480147,Britain Under the Nazis: The Forgotten Occupation,2025,show,2,true,false,false,false,BBC Select|BritBox,FLATRATE
ts474258,War Machine: World War II,2025,show,1,true,true,false,false,PBS Documentaries,BUY|FLATRATE
ts363648,Truth & Treason,2025,show,2,true,false,false,false,Angel Studios|Wonder Project,FLATRATE
ts479240,Mengele Unveiled,2025,show,2,true,false,false,false,BBC Select|BritBox,FLATRATE
ts470601,Israel and the Palestinians: The Road to 7th October,2025,show,2,true,false,false,false,BBC Select|BritBox,FLATRATE
tm1588337,The Age of Disclosure,2025,movie,0,false,false,false,false,,BUY|CINEMA|RENT
tm1564843,Mr. Nobody Against Putin,2025,movie,1,true,true,false,false,Kino Film Collection,BUY|CINEMA|FLATRATE|FREE|RENT
tm1624622,Orwell: 2+2=5,2025,movie,2,true,false,false,false,Disney+|Hulu,BUY|FLATRATE|RENT
tm1588567,Strange Journey: The Story of Rocky Horror,2025,movie,0,false,false,true,false,,BUY|RENT
tm1676758,All the Empty Rooms,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1628962,Room to Move,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1664146,Stiller & Meara: Nothing Is Lost,2025,movie,1,true,true,false,false,Apple TV+,CINEMA|FLATRATE
tm1584960,The King of Color,2025,movie,1,true,true,false,false,Amazon Prime Video,ADS|BUY|CINEMA|RENT
tm1672772,Modern Whore,2025,movie,0,false,false,true,false,,BUY|RENT
tm1676899,Being Eddie,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1458311,Cheech & Chong's Last Movie,2025,movie,1,true,true,false,false,Paramount+,BUY|CINEMA|FLATRATE|RENT
tm1624523,It's Dorothy!,2025,movie,1,true,true,false,false,Peacock,BUY|FLATRATE|RENT
tm1659984,Stans,2025,movie,1,true,true,false,false,Paramount+,CINEMA|FLATRATE
tm1581787,The Alabama Solution,2025,movie,1,true,true,false,false,Max,BUY|FLATRATE|RENT
tm1624560,Titan: The OceanGate Submersible Disaster,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1440951,Secret Mall Apartment,2025,movie,1,true,true,false,false,Netflix,BUY|FLATRATE|RENT
tm1434894,Diane Warren: Relentless,2025,movie,0,false,false,false,false,,BUY|CINEMA|FREE|RENT
tm1644613,John Candy: I Like Me,2025,movie,1,true,true,false,false,Amazon Prime Video,CINEMA|FLATRATE
tm1661567,Sunday Best,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1929858,"The Rise of the Red Hot Chili Peppers: Our Brother, Hillel",2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1909493,Frankenstein: The Anatomy Lesson,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1630507,Jaws @ 50: The Definitive Inside Story,2025,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1663665,Lilith Fair: Building a Mystery,2025,movie,2,true,false,false,false,Disney+|Hulu,CINEMA|FLATRATE
tm1304066,Caterpillar,2025,movie,1,true,true,false,false,Netflix,BUY|CINEMA|FLATRATE|RENT
tm1584796,Bill Burr: Drop Dead Years,2025,movie,2,true,false,false,false,Disney+|Hulu,FLATRATE
tm1519354,My Undesirable Friends: Part I - Last Air in Moscow,2025,movie,1,true,true,false,false,MUBI,FLATRATE
tm1917961,Ricky Gervais: Mortality,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1571386,"It's Never Over, Jeff Buckley",2025,movie,1,true,true,false,false,Max,BUY|CINEMA|FLATRATE|RENT
tm1678436,Ask E. Jean,2025,movie,0,false,false,false,true,,CINEMA
tm1600873,The Twister: Caught in the Storm,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1920088,Corey Feldman vs. the World,2025,movie,0,false,false,true,false,,BUY|RENT
tm1635849,Grenfell: Uncovered,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1633572,Trainwreck: The Real Project X,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1919066,Kevin Costner Presents: The First Christmas,2025,movie,1,true,true,false,false,Disney+,FLATRATE
tm1637043,Implosion: The Titanic Sub Disaster,2025,movie,2,true,false,false,false,Discovery+|Max,FLATRATE
tm1933399,Dave Chappelle: The Unstoppable...,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1663879,Pompei: Below the Clouds,2025,movie,1,true,true,false,false,MUBI,CINEMA|FLATRATE
tm1638631,Trainwreck: P.I. Moms,2025,movie,1,true,true,false,false,Netflix,FLATRATE
tm1633618,Trainwreck: The Astroworld Tragedy,2025,movie,1,true,true,false,false,Netflix,FLATRATE
ts469300,Thomas Jefferson,2025,show,5,true,false,false,false,Amazon Prime Video|Disney+|HISTORY Vault|Hulu|Netflix,BUY|FLATRATE|FREE
ts476300,Tucci in Italy,2025,show,2,true,false,false,false,Disney+|Hulu,ADS|BUY|FLATRATE|FREE
ts489497,Fit for TV: The Reality of the Biggest Loser,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts481562,Hazardous History with Henry Winkler,2025,show,3,true,false,false,false,Disney+|HISTORY Vault|Hulu,ADS|BUY|FLATRATE|FREE
ts421695,The Americas,2025,show,1,true,true,false,false,Peacock,ADS|BUY|FLATRATE
ts344465,Sitting Bull,2025,show,4,true,false,false,false,Disney+|HISTORY Vault|Hulu|Netflix,ADS|BUY|FLATRATE|FREE
ts488485,Death in Apartment 603: What Happened to Ellen Greenberg?,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts500159,MARINES,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts468446,Katrina: Come Hell and High Water,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts493969,Nightmares of Nature,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts445047,Taurasi,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts478168,Call Her Alex,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts471094,Octopus!,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts470565,Gone Girls: The Long Island Serial Killer,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts488334,Murder 360,2025,show,1,true,true,false,false,Paramount+,FLATRATE
ts496681,Mob War: Philadelphia vs. the Mafia,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts466403,ROMCON: Who the F**k Is Jason Porter?,2025,show,1,true,true,false,false,Amazon Prime Video,FLATRATE
ts457702,Attack on London: Hunting the 7/7 Bombers,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts473771,Earnhardt,2025,show,1,true,true,false,false,Amazon Prime Video,ADS|FLATRATE
ts459647,Pee-wee as Himself,2025,show,1,true,true,false,false,Max,BUY|FLATRATE
ts485120,Knife Edge: Chasing Michelin Stars,2025,show,1,true,true,false,false,Apple TV+,FLATRATE
ts485135,Her Last Broadcast: The Abduction of Jodi Huisentruit,2025,show,2,true,false,false,false,Disney+|Hulu,FLATRATE
ts493142,Thirst Trap: The Fame. The Fantasy. The Fallout.,2025,show,1,true,true,false,false,Paramount+,FLATRATE
ts476716,Fred and Rose West: A British Horror Story,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts448835,Critical: Between Life and Death,2025,show,1,true,true,false,false,Netflix,FLATRATE
ts461868,SNL50: Beyond Saturday Night,2025,show,1,true,true,false,false,Peacock,BUY|FLATRATE
